RUN	test.scala.basic.PerformanceSimulation	performancesimulation	1595958974385	 	3.3.1
REQUEST	557		GET /io	1595959060449	1595959062420	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	648		GET /io	1595959060452	1595959062420	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	174		GET /io	1595959060452	1595959062420	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	965		GET /io	1595959062419	1595959062421	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	965	END	1595958977813	1595959062421
REQUEST	269		GET /io	1595959062419	1595959062421	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	542		GET /io	1595959060450	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	269	END	1595958977571	1595959062422
REQUEST	509		GET /io	1595959062419	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	576		GET /io	1595959062418	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	190		GET /io	1595959060448	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	557		GET /io	1595959062420	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	560		GET /io	1595959062418	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	190	END	1595958977549	1595959062422
REQUEST	320		GET /io	1595959062418	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	966		GET /io	1595959060448	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	456		GET /io	1595959062419	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	760		GET /io	1595959062419	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	902		GET /io	1595959060447	1595959062422	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	744		GET /io	1595959062419	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	509		GET /io	1595959062422	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	774		GET /io	1595959060446	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	509	END	1595958977621	1595959062423
REQUEST	742		GET /io	1595959060446	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	557		GET /io	1595959062422	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	557	END	1595958977634	1595959062423
REQUEST	726		GET /io	1595959060446	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	648		GET /io	1595959062420	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	710		GET /io	1595959060446	1595959062423	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	766		GET /io	1595959062418	1595959062424	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	382		GET /io	1595959062419	1595959062425	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	382	END	1595958977596	1595959062425
REQUEST	822		GET /io	1595959062419	1595959062425	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	576		GET /io	1595959062422	1595959062425	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	560		GET /io	1595959062422	1595959062425	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	320		GET /io	1595959062422	1595959062425	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	320	END	1595958977580	1595959062425
REQUEST	456		GET /io	1595959062422	1595959062425	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	456	END	1595958977613	1595959062426
REQUEST	760		GET /io	1595959062422	1595959062426	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	744		GET /io	1595959062423	1595959062426	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	174		GET /io	1595959062420	1595959062426	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	648		GET /io	1595959062423	1595959062426	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	648	END	1595958977655	1595959062426
REQUEST	542		GET /io	1595959062422	1595959062426	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	542	END	1595958977629	1595959062427
REQUEST	966		GET /io	1595959062422	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	902		GET /io	1595959062422	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	576		GET /io	1595959062425	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	774		GET /io	1595959062423	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	576	END	1595958977643	1595959062427
REQUEST	560		GET /io	1595959062425	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	742		GET /io	1595959062423	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	560	END	1595958977635	1595959062427
REQUEST	726		GET /io	1595959062423	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	760		GET /io	1595959062426	1595959062427	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	710		GET /io	1595959062423	1595959062428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	744		GET /io	1595959062426	1595959062428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	760		GET /io	1595959062427	1595959062428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	766		GET /io	1595959062424	1595959062428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	760	END	1595958977689	1595959062428
REQUEST	744		GET /io	1595959062428	1595959062428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	822		GET /io	1595959062425	1595959062428	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	744	END	1595958977686	1595959062428
USER	PerformanceSimulation	822	END	1595958977744	1595959062428
REQUEST	174		GET /io	1595959062426	1595959062429	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	966		GET /io	1595959062427	1595959062430	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	966	END	1595958977813	1595959062430
REQUEST	902		GET /io	1595959062427	1595959062430	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	902	END	1595958977771	1595959062430
REQUEST	774		GET /io	1595959062427	1595959062430	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	742		GET /io	1595959062427	1595959062430	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	726		GET /io	1595959062427	1595959062430	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	710		GET /io	1595959062428	1595959062430	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	766		GET /io	1595959062428	1595959062431	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	174		GET /io	1595959062429	1595959062432	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	174	END	1595958977545	1595959062432
REQUEST	774		GET /io	1595959062430	1595959062432	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	742		GET /io	1595959062430	1595959062432	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	726		GET /io	1595959062430	1595959062432	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	710		GET /io	1595959062430	1595959062432	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	766		GET /io	1595959062431	1595959062433	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	766	END	1595958977690	1595959062433
REQUEST	774		GET /io	1595959062432	1595959062434	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	774	END	1595958977692	1595959062434
REQUEST	742		GET /io	1595959062432	1595959062434	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	742	END	1595958977685	1595959062434
REQUEST	726		GET /io	1595959062432	1595959062434	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	726	END	1595958977681	1595959062434
REQUEST	710		GET /io	1595959062432	1595959062434	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	710	END	1595958977677	1595959062434
REQUEST	449		GET /io	1595959050470	1595959062436	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	333		GET /io	1595959050465	1595959062436	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	977		GET /io	1595959050470	1595959062436	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	309		GET /io	1595959050465	1595959062436	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	361		GET /io	1595959050469	1595959062436	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	333		GET /io	1595959062436	1595959062437	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	333	END	1595958977583	1595959062437
REQUEST	449		GET /io	1595959062436	1595959062437	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	263		GET /io	1595959050470	1595959062437	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	309		GET /io	1595959062436	1595959062437	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	309	END	1595958977579	1595959062437
REQUEST	263		GET /io	1595959062437	1595959062438	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	457		GET /io	1595959050471	1595959062438	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	977		GET /io	1595959062436	1595959062438	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	361		GET /io	1595959062436	1595959062438	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	263		GET /io	1595959062438	1595959062438	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	561		GET /io	1595959060473	1595959062439	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	263		GET /io	1595959062438	1595959062439	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	465		GET /io	1595959060473	1595959062439	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	263		GET /io	1595959062439	1595959062439	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	449		GET /io	1595959062437	1595959062439	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	263	END	1595958977570	1595959062439
REQUEST	457		GET /io	1595959062438	1595959062440	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	977		GET /io	1595959062438	1595959062440	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	361		GET /io	1595959062438	1595959062440	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	561		GET /io	1595959062439	1595959062441	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	465		GET /io	1595959062439	1595959062441	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	449		GET /io	1595959062439	1595959062441	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	19		GET /io	1595959050474	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	323		GET /io	1595959050473	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	457		GET /io	1595959062440	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	252		GET /io	1595959050471	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	977		GET /io	1595959062440	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	172		GET /io	1595959050469	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	361		GET /io	1595959062440	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	612		GET /io	1595959060477	1595959062442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	51		GET /io	1595959060477	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	12		GET /io	1595959060477	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	411		GET /io	1595959060477	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	267		GET /io	1595959060476	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	561		GET /io	1595959062441	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	465		GET /io	1595959062441	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	19		GET /io	1595959062442	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	748		GET /io	1595959060477	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	323		GET /io	1595959062442	1595959062443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	108		GET /io	1595959060477	1595959062444	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
